Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:00:54,100,500000,0.006953,0.016775,0.009579,0.001650,0.013967,0.009182,0.420646,43.883675,0.401965,0.406463,0.623798,0.624544,0.539680,39.534389,0.407501,0.352652,4.074788,0.022886,1.000000,0.100000,0.000000
0:01:25,200,500000,0.032187,0.008816,0.026415,0.003376,0.029065,0.014113,0.524947,57.624275,0.232991,0.218336,0.616425,0.492468,0.566437,32.653194,0.221630,0.193717,2.370711,0.014085,1.000000,0.100000,0.000000
0:01:57,300,500000,0.055860,0.008483,0.043729,0.001931,0.033051,0.021190,0.382176,44.089077,0.195376,0.177970,0.522529,0.436579,0.500613,19.771839,0.182842,0.159851,0.850072,0.006494,1.000000,0.100000,0.000000
0:02:30,400,500000,0.114332,0.009206,0.040903,0.004327,0.118354,0.018808,0.513119,28.577003,0.144916,0.135997,0.637350,0.413306,0.509259,26.381826,0.147544,0.119855,0.738819,0.009704,1.000000,0.100000,0.000000
0:03:03,500,500000,0.010509,0.004404,0.040317,0.000162,0.082501,0.028215,0.720082,50.081245,0.143332,0.125718,0.513914,0.389048,0.562087,20.320463,0.140240,0.114916,0.880095,0.005546,1.000000,0.100000,0.000000
0:03:34,600,500000,0.068161,0.000993,0.031624,0.012894,0.098525,0.022785,0.530861,28.884552,0.109783,0.102950,0.528737,0.312996,0.389464,13.326277,0.104711,0.091484,0.412318,0.003729,1.000000,0.100000,0.000000
0:04:04,700,500000,0.027024,0.001807,0.010303,0.006221,0.005595,0.011125,0.484535,23.207962,0.263170,0.244461,0.454122,0.248540,0.528134,23.617167,0.254280,0.231583,0.345226,0.031972,1.000000,0.100000,0.000000
0:04:36,800,500000,0.281808,0.006853,0.017653,0.065249,0.025392,0.007289,0.414697,12.747172,0.160184,0.138190,0.504991,0.219469,0.332811,12.221197,0.162191,0.123703,0.182356,0.009778,1.000000,0.100000,0.000000
0:05:08,900,500000,0.014303,0.000334,0.035782,0.000696,0.018571,0.017182,0.514442,31.912991,0.145179,0.136575,0.508759,0.189965,0.463056,28.999828,0.130660,0.121619,0.138352,0.016155,1.000000,0.100000,0.000000
0:06:04,1000,500000,0.116335,0.002732,0.040617,0.014591,0.128943,0.012825,0.513616,14.234707,0.119848,0.111356,0.521361,0.151678,0.410357,15.798623,0.117593,0.101756,0.086538,0.006670,1.000000,0.100000,0.000000
0:06:48,1100,500000,0.072623,0.002737,0.049164,0.028664,0.103746,0.018415,0.536443,12.943376,0.116349,0.106213,0.477637,0.120176,0.402474,10.929620,0.115609,0.096801,0.125537,0.004774,1.000000,0.100000,0.000000
0:07:19,1200,500000,0.040028,0.000636,0.042264,0.010275,0.055856,0.023883,0.516926,7.614170,0.111225,0.100825,0.528602,0.104390,0.326339,6.910190,0.097846,0.088236,0.123120,0.006541,1.000000,0.100000,0.000000
0:07:51,1300,500000,0.073827,0.000530,0.035975,0.012752,0.092205,0.021245,0.485282,7.116340,0.090521,0.089894,0.502258,0.088732,0.368498,11.107210,0.082752,0.078991,0.079970,0.011715,1.000000,0.100000,0.000000
0:08:23,1400,500000,0.057645,0.000956,0.042864,0.010963,0.098940,0.022992,0.541433,6.867731,0.096086,0.092279,0.438487,0.082123,0.409068,9.793102,0.090812,0.080889,0.066108,0.008129,1.000000,0.100000,0.000000
0:08:55,1500,500000,0.115397,0.000981,0.040028,0.038613,0.049478,0.012771,0.505723,7.283753,0.099147,0.091464,0.472663,0.068849,0.216430,4.746974,0.088032,0.077794,0.118909,0.011415,1.000000,0.100000,0.000000
0:09:28,1600,500000,0.035754,0.010288,0.033629,0.012374,0.175549,0.030138,0.567432,4.736276,0.074471,0.068808,0.512565,0.068826,0.272118,8.213025,0.072373,0.067512,0.075383,0.005126,1.000000,0.100000,0.000000
0:10:02,1700,500000,0.062195,0.002330,0.044386,0.017249,0.134107,0.020271,0.523093,5.341830,0.074884,0.074451,0.508027,0.056478,0.279838,9.453691,0.071365,0.067381,0.161147,0.006811,1.000000,0.100000,0.000000
0:10:34,1800,500000,0.075848,0.004495,0.027362,0.013020,0.104820,0.021616,0.522396,6.056956,0.077465,0.074966,0.490369,0.058621,0.276803,8.937131,0.077107,0.071207,0.143452,0.011217,1.000000,0.100000,0.000000
0:11:05,1900,500000,0.035947,0.019961,0.036776,0.016201,0.091292,0.029423,0.578753,3.295111,0.081594,0.078331,0.591198,0.052184,0.359129,3.146046,0.080178,0.076973,0.131721,0.010182,1.000000,0.100000,0.000000
0:11:58,2000,500000,0.068007,0.009054,0.034718,0.026124,0.087712,0.020475,0.447840,4.943163,0.092539,0.087415,0.436326,0.052692,0.263218,3.364715,0.091023,0.082902,0.152050,0.015374,1.000000,0.100000,0.000000
0:12:39,2100,500000,0.080355,0.002887,0.043309,0.018839,0.089319,0.031029,0.541945,4.810350,0.067894,0.067289,0.546421,0.053047,0.343677,6.233813,0.064641,0.059845,0.170011,0.013914,1.000000,0.100000,0.000000
0:13:11,2200,500000,0.047640,0.030856,0.055909,0.026694,0.082518,0.040907,0.436868,4.069343,0.072052,0.067206,0.429453,0.045155,0.216665,7.140670,0.066307,0.059651,0.159216,0.016143,1.000000,0.100000,0.000000
0:13:43,2300,500000,0.083409,0.054124,0.061964,0.042387,0.102441,0.018538,0.385322,2.976899,0.077284,0.069096,0.479382,0.041798,0.208812,2.518522,0.071389,0.066698,0.176814,0.025666,1.000000,0.100000,0.000000
0:14:17,2400,500000,0.049594,0.005407,0.043627,0.010463,0.107460,0.028480,0.489526,2.170291,0.083417,0.079134,0.486624,0.035685,0.334441,2.086451,0.081106,0.075598,0.209268,0.027664,1.000000,0.100000,0.000000
0:14:49,2500,500000,0.114361,0.016184,0.058562,0.011354,0.108777,0.023175,0.351930,3.633142,0.079737,0.074447,0.423297,0.038490,0.233988,4.454470,0.075280,0.071768,0.308299,0.030331,1.000000,0.100000,0.000000
0:15:21,2600,500000,0.069737,0.021559,0.052367,0.032684,0.092440,0.038702,0.443647,6.111525,0.066430,0.063388,0.444417,0.045451,0.296037,8.263152,0.065863,0.061734,0.245274,0.017902,1.000000,0.100000,0.000000
0:15:54,2700,500000,0.031127,0.016782,0.036144,0.006893,0.063447,0.034254,0.589728,2.703645,0.076210,0.070571,0.463721,0.043675,0.475515,2.265477,0.073219,0.067433,0.241002,0.033373,1.000000,0.100000,0.000000
0:16:26,2800,500000,0.098307,0.013309,0.047682,0.027166,0.119934,0.032670,0.323842,3.995308,0.066098,0.061532,0.426510,0.035212,0.235080,4.772063,0.060793,0.056502,0.265407,0.020433,1.000000,0.100000,0.000000
0:16:58,2900,500000,0.050493,0.027951,0.024929,0.028405,0.095845,0.025512,0.419215,1.741649,0.079353,0.073182,0.499763,0.040969,0.248371,4.730004,0.080453,0.071541,0.237982,0.025490,1.000000,0.100000,0.000000
0:17:51,3000,500000,0.035122,0.042063,0.031309,0.042929,0.077026,0.040439,0.403200,4.101409,0.069993,0.066112,0.437844,0.035315,0.262661,1.528541,0.071547,0.063922,0.195815,0.020303,1.000000,0.100000,0.000000
0:18:31,3100,500000,0.074039,0.025547,0.045764,0.029628,0.136270,0.029468,0.461044,4.092376,0.067063,0.061646,0.526501,0.035293,0.363381,2.892843,0.066925,0.062177,0.411997,0.035768,1.000000,0.100000,0.000000
0:19:04,3200,500000,0.073318,0.017970,0.039884,0.010983,0.131831,0.027035,0.452655,3.789657,0.060862,0.056257,0.406556,0.034073,0.306809,3.141081,0.059791,0.055549,0.317619,0.022255,1.000000,0.100000,0.000000
0:19:37,3300,500000,0.069347,0.064598,0.038229,0.049497,0.084569,0.037366,0.285578,2.319647,0.057547,0.055483,0.434104,0.034617,0.212795,2.237423,0.055369,0.050636,0.350390,0.025445,1.000000,0.100000,0.000000
0:20:10,3400,500000,0.081751,0.030205,0.041327,0.037841,0.083856,0.028718,0.338715,0.654721,0.055295,0.051866,0.412123,0.030290,0.249150,0.642722,0.048588,0.045725,0.300119,0.027985,1.000000,0.100000,0.000000
0:20:42,3500,500000,0.059933,0.046611,0.034720,0.040541,0.063716,0.038569,0.313429,1.203411,0.072188,0.065653,0.455132,0.037683,0.256724,2.606899,0.075669,0.066953,0.364539,0.049225,1.000000,0.100000,0.000000
0:21:14,3600,500000,0.111863,0.014551,0.044629,0.034627,0.106715,0.025131,0.349749,0.587115,0.067651,0.062305,0.443342,0.034505,0.262994,1.883740,0.066732,0.058478,0.352229,0.019396,1.000000,0.100000,0.000000
0:21:48,3700,500000,0.038874,0.048185,0.048166,0.055208,0.039934,0.047924,0.262131,1.613487,0.074026,0.067614,0.433830,0.033916,0.179301,1.023037,0.067917,0.059579,0.484807,0.030120,1.000000,0.100000,0.000000
0:22:21,3800,500000,0.101702,0.015681,0.034193,0.033325,0.110589,0.024687,0.439191,2.824742,0.070718,0.064131,0.437069,0.029680,0.343326,0.346842,0.069279,0.063540,0.471418,0.027217,1.000000,0.100000,0.000000
0:22:53,3900,500000,0.063251,0.031398,0.048474,0.027903,0.081181,0.036131,0.411330,2.561977,0.068361,0.061392,0.399986,0.037203,0.364336,0.758195,0.062219,0.055779,0.425467,0.034902,1.000000,0.100000,0.000000
0:23:44,4000,500000,0.085548,0.031784,0.033811,0.035208,0.064135,0.023845,0.367315,1.774510,0.075399,0.069133,0.394274,0.033871,0.262579,1.198693,0.066419,0.059247,0.453113,0.025163,1.000000,0.100000,0.000000
0:24:24,4100,500000,0.060159,0.039918,0.034896,0.031943,0.061331,0.033818,0.348400,1.417398,0.067271,0.059786,0.375189,0.033033,0.297109,2.091793,0.065472,0.054784,0.895309,0.023289,1.000000,0.100000,0.000000
0:24:56,4200,500000,0.038571,0.087608,0.040891,0.043969,0.049536,0.034754,0.340182,3.203700,0.066737,0.061859,0.473598,0.042111,0.284263,1.382530,0.059291,0.056046,0.634249,0.037810,1.000000,0.100000,0.000000
0:25:30,4300,500000,0.077065,0.007410,0.038919,0.026875,0.081848,0.026943,0.499435,1.935881,0.068402,0.062742,0.435039,0.030354,0.399545,1.587537,0.063721,0.058597,0.293180,0.021709,1.000000,0.100000,0.000000
0:26:03,4400,500000,0.097786,0.073379,0.033178,0.057700,0.087682,0.024669,0.282115,3.311380,0.067741,0.062380,0.367023,0.032604,0.221697,2.405282,0.064471,0.058923,0.357272,0.025774,1.000000,0.100000,0.000000
0:26:35,4500,500000,0.047695,0.057983,0.036465,0.035579,0.089456,0.029529,0.384067,2.066372,0.070098,0.063265,0.381375,0.036022,0.308746,3.481628,0.066673,0.058063,0.358210,0.041964,1.000000,0.100000,0.000000
0:27:07,4600,500000,0.092022,0.066435,0.034155,0.045305,0.102975,0.028091,0.271325,0.061313,0.055378,0.051607,0.388938,0.032604,0.224611,0.279331,0.051778,0.049767,0.384460,0.024228,1.000000,0.100000,0.000000
0:27:40,4700,500000,0.084648,0.061004,0.036769,0.028170,0.063768,0.026204,0.372175,1.700246,0.072195,0.064518,0.397672,0.036708,0.333574,1.629231,0.065999,0.059184,0.340777,0.023551,1.000000,0.100000,0.000000
0:28:12,4800,500000,0.072106,0.027264,0.040349,0.032645,0.057398,0.029788,0.360807,0.955019,0.070992,0.059890,0.387362,0.039045,0.263843,1.318044,0.060013,0.051752,0.511350,0.044576,1.000000,0.100000,0.000000
0:29:03,4900,500000,0.089786,0.045280,0.045552,0.032608,0.077334,0.041950,0.306859,2.168700,0.063258,0.055541,0.367281,0.029341,0.280975,1.868261,0.058614,0.052379,0.470894,0.033454,1.000000,0.100000,0.000000
0:29:37,5000,500000,0.014340,0.137684,0.034378,0.121791,0.034062,0.035246,0.192989,1.070132,0.057323,0.052587,0.345577,0.030408,0.165437,1.813053,0.055567,0.051447,0.399108,0.032927,1.000000,0.100000,0.000000
0:30:17,5100,500000,0.082092,0.048019,0.036948,0.045721,0.075853,0.029125,0.298011,1.494438,0.058535,0.054862,0.320797,0.029901,0.271293,1.106268,0.058492,0.053340,0.343172,0.031521,1.000000,0.100000,0.000000
0:30:49,5200,500000,0.110348,0.082600,0.026425,0.056676,0.107986,0.023740,0.230783,1.095739,0.063749,0.060798,0.334802,0.034368,0.220124,0.046885,0.064562,0.059156,0.245906,0.023124,1.000000,0.100000,0.000000
0:31:21,5300,500000,0.091328,0.036321,0.037849,0.047200,0.067674,0.030307,0.314341,2.402410,0.066283,0.057384,0.355514,0.034909,0.259703,3.945231,0.059598,0.053599,0.318003,0.025115,1.000000,0.100000,0.000000
0:31:53,5400,500000,0.065981,0.087305,0.040141,0.048850,0.100545,0.027142,0.310974,2.474154,0.060678,0.054339,0.382746,0.033124,0.308165,1.488765,0.053747,0.049451,0.295065,0.038276,1.000000,0.100000,0.000000
0:32:24,5500,500000,0.090284,0.066475,0.030897,0.043183,0.060227,0.024571,0.324949,0.141681,0.053665,0.049873,0.365482,0.034514,0.327976,0.807354,0.050253,0.047731,0.267635,0.038119,1.000000,0.100000,0.000000
0:32:56,5600,500000,0.081254,0.082228,0.036084,0.055856,0.063458,0.028352,0.261093,0.830488,0.064432,0.056797,0.396510,0.028392,0.241411,0.073404,0.060217,0.053072,0.295368,0.033471,1.000000,0.100000,0.000000
0:33:30,5700,500000,0.121160,0.061905,0.042879,0.033604,0.146024,0.025000,0.270025,0.600801,0.051072,0.045687,0.321505,0.027761,0.270077,2.705158,0.057106,0.046850,0.400810,0.026545,1.000000,0.100000,0.000000
0:34:02,5800,500000,0.063786,0.090570,0.032137,0.083049,0.071621,0.034036,0.219495,3.381207,0.051176,0.047340,0.396959,0.031528,0.194510,3.344702,0.050189,0.046103,0.266377,0.031183,1.000000,0.100000,0.000000
0:34:54,5900,500000,0.061170,0.074454,0.040678,0.051314,0.080929,0.031217,0.327534,2.082600,0.059271,0.051700,0.319607,0.027731,0.291163,0.403082,0.055553,0.049710,0.342187,0.036974,1.000000,0.100000,0.000000
0:35:26,6000,500000,0.098859,0.085244,0.023949,0.052808,0.108102,0.021096,0.261845,0.935488,0.050727,0.046473,0.366387,0.031032,0.241934,0.418176,0.051479,0.045551,0.225619,0.030866,1.000000,0.100000,0.000000
0:36:06,6100,500000,0.058707,0.074593,0.041445,0.057147,0.074928,0.035628,0.258989,1.408990,0.054510,0.049795,0.311754,0.036789,0.230476,0.460758,0.055326,0.049837,0.342120,0.033556,1.000000,0.100000,0.000000
0:36:38,6200,500000,0.153861,0.043994,0.033806,0.057445,0.100768,0.022498,0.232288,4.795147,0.050841,0.045227,0.390775,0.033371,0.236330,2.191265,0.056437,0.049308,0.555223,0.032540,1.000000,0.100000,0.000000
0:37:12,6300,500000,0.084584,0.086724,0.033533,0.071196,0.087604,0.032525,0.244897,0.978571,0.051265,0.048271,0.350561,0.030493,0.218195,0.040877,0.050378,0.047271,0.234453,0.032462,1.000000,0.100000,0.000000
0:37:43,6400,500000,0.050746,0.117361,0.027824,0.069608,0.065092,0.028147,0.270777,0.004589,0.046772,0.043312,0.343970,0.035976,0.251216,1.524789,0.044256,0.039705,0.292458,0.027408,1.000000,0.100000,0.000000
0:38:15,6500,500000,0.127902,0.051265,0.047710,0.036303,0.122127,0.019468,0.257682,0.794671,0.049085,0.042855,0.329252,0.030312,0.239224,0.540238,0.045370,0.042142,0.196411,0.026871,1.000000,0.100000,0.000000
0:38:47,6600,500000,0.103340,0.056987,0.034988,0.055454,0.095036,0.029717,0.259797,2.046569,0.060981,0.056394,0.397149,0.030636,0.223381,1.659619,0.066120,0.055548,0.266060,0.029362,1.000000,0.100000,0.000000
0:39:19,6700,500000,0.081943,0.055240,0.036119,0.054830,0.077348,0.030990,0.272881,0.000162,0.059814,0.054013,0.352530,0.034631,0.229699,0.003746,0.059857,0.052750,0.341114,0.036388,1.000000,0.100000,0.000000
0:39:51,6800,500000,0.058869,0.043728,0.042855,0.036369,0.046706,0.030428,0.311893,2.283939,0.073765,0.066896,0.297765,0.029364,0.268772,0.157900,0.073163,0.064439,0.404879,0.043035,1.000000,0.100000,0.000000
0:40:45,6900,500000,0.095549,0.081207,0.032213,0.069992,0.065429,0.030929,0.242687,0.193179,0.064758,0.056465,0.363030,0.028462,0.212353,0.709754,0.055311,0.051258,0.296835,0.025198,1.000000,0.100000,0.000000
0:41:18,7000,500000,0.077588,0.077540,0.029556,0.069244,0.086129,0.028057,0.210354,0.472556,0.050842,0.045572,0.321866,0.030022,0.220182,0.726806,0.051475,0.046605,0.210425,0.039530,1.000000,0.100000,0.000000
0:41:58,7100,500000,0.074260,0.065745,0.030696,0.046280,0.093316,0.029029,0.301111,1.432024,0.058107,0.054152,0.308044,0.029546,0.279068,0.991375,0.061116,0.055332,0.237251,0.040095,1.000000,0.100000,0.000000
0:42:30,7200,500000,0.055704,0.094263,0.030684,0.071995,0.071346,0.032029,0.231477,0.758587,0.058010,0.049909,0.332489,0.033412,0.187563,0.566363,0.051222,0.045402,0.196666,0.039624,1.000000,0.100000,0.000000
0:43:02,7300,500000,0.070733,0.060211,0.039742,0.061566,0.033159,0.032074,0.264082,0.765229,0.064574,0.056312,0.333798,0.032909,0.257674,2.569153,0.058350,0.050301,0.376151,0.029911,1.000000,0.100000,0.000000
0:43:34,7400,500000,0.115187,0.034496,0.038370,0.038772,0.098562,0.027796,0.389407,3.980406,0.064697,0.054742,0.303348,0.034913,0.390735,3.027045,0.062901,0.054019,0.377561,0.046410,1.000000,0.100000,0.000000
0:44:05,7500,500000,0.028189,0.131558,0.029588,0.097892,0.029454,0.028347,0.189757,0.229447,0.064468,0.054802,0.313358,0.032774,0.167444,0.037749,0.062018,0.052066,0.230339,0.040699,1.000000,0.100000,0.000000
0:44:39,7600,500000,0.077005,0.064597,0.040320,0.065466,0.072965,0.038131,0.237713,0.377962,0.056477,0.049002,0.297416,0.032079,0.211744,0.024234,0.053771,0.046307,0.190558,0.023935,1.000000,0.100000,0.000000
0:45:11,7700,500000,0.158043,0.095092,0.034308,0.098968,0.040541,0.019576,0.281044,0.006960,0.040993,0.035979,0.276705,0.034795,0.242348,0.019701,0.037892,0.032639,0.293511,0.057695,1.000000,0.100000,0.000000
0:45:44,7800,500000,0.083708,0.048963,0.028657,0.040031,0.060609,0.024512,0.321965,1.775610,0.049809,0.043990,0.302547,0.030993,0.309273,1.875862,0.048273,0.042870,0.212143,0.038945,1.000000,0.100000,0.000000
0:46:36,7900,500000,0.109897,0.068466,0.027553,0.063376,0.083121,0.025483,0.271380,0.411082,0.049351,0.044496,0.296953,0.033228,0.251528,0.691217,0.047472,0.041610,0.239537,0.030582,1.000000,0.100000,0.000000
0:47:08,8000,500000,0.113276,0.050888,0.047489,0.061674,0.072075,0.037990,0.272063,0.000321,0.048575,0.042002,0.314370,0.030731,0.273108,0.930423,0.045792,0.039421,0.260479,0.040798,1.000000,0.100000,0.000000
0:47:48,8100,500000,0.101230,0.049439,0.039226,0.051823,0.093951,0.025685,0.279427,0.008961,0.053762,0.046383,0.275524,0.030527,0.256739,0.848831,0.050926,0.043543,0.218118,0.030743,1.000000,0.100000,0.000000
0:48:22,8200,500000,0.059701,0.082841,0.034226,0.060714,0.069698,0.030946,0.212752,0.001989,0.049404,0.044646,0.273747,0.033006,0.244532,0.138728,0.048230,0.042968,0.205671,0.037410,1.000000,0.100000,0.000000
0:48:54,8300,500000,0.069675,0.092007,0.036838,0.046485,0.085464,0.029625,0.254505,0.371321,0.059104,0.052142,0.297545,0.033591,0.248265,0.315215,0.058029,0.049142,0.267410,0.041479,1.000000,0.100000,0.000000
0:49:26,8400,500000,0.078681,0.099219,0.035472,0.100994,0.065733,0.030727,0.185075,0.254456,0.050755,0.046530,0.315400,0.031041,0.179264,0.146989,0.051932,0.046358,0.182481,0.021433,1.000000,0.100000,0.000000
0:49:57,8500,500000,0.055702,0.116931,0.031569,0.066613,0.061355,0.022702,0.292094,0.086460,0.073771,0.060645,0.306043,0.038140,0.252880,0.001039,0.066522,0.056369,0.160012,0.033640,1.000000,0.100000,0.000000
0:50:29,8600,500000,0.074003,0.067016,0.040127,0.081535,0.035789,0.036932,0.198091,0.298922,0.058673,0.048302,0.291019,0.032418,0.198741,1.597099,0.051481,0.044096,0.327453,0.034693,1.000000,0.100000,0.000000
0:51:01,8700,500000,0.123373,0.067009,0.036133,0.055571,0.089747,0.028421,0.241762,0.339772,0.055596,0.048862,0.256806,0.036128,0.232850,0.135513,0.057040,0.047421,0.217043,0.028652,1.000000,0.100000,0.000000
0:51:34,8800,500000,0.060414,0.078857,0.033198,0.062484,0.060577,0.032150,0.254618,0.011802,0.057422,0.050967,0.312218,0.034875,0.227565,0.986075,0.051526,0.044927,0.304958,0.042999,1.000000,0.100000,0.000000
0:52:27,8900,500000,0.155450,0.077683,0.028643,0.084090,0.086253,0.021225,0.213402,0.002390,0.051962,0.044116,0.313541,0.032201,0.193965,0.014814,0.047143,0.040770,0.167862,0.029906,1.000000,0.100000,0.000000
0:52:59,9000,500000,0.076828,0.063086,0.025772,0.056680,0.051733,0.023304,0.260965,0.430215,0.053255,0.044809,0.303673,0.036662,0.273490,0.132077,0.046054,0.040800,0.208373,0.056925,1.000000,0.100000,0.000000
0:53:39,9100,500000,0.086457,0.071701,0.034066,0.041376,0.097664,0.028132,0.250549,0.003816,0.042963,0.036335,0.244523,0.034295,0.257567,0.216496,0.041939,0.034094,0.228481,0.043685,1.000000,0.100000,0.000000
0:54:11,9200,500000,0.046668,0.091274,0.037861,0.059754,0.072203,0.033354,0.250143,0.002026,0.051421,0.044866,0.280869,0.031994,0.223639,0.010950,0.049449,0.042341,0.197455,0.037130,1.000000,0.100000,0.000000
0:54:43,9300,500000,0.131213,0.029252,0.040087,0.036528,0.123055,0.021784,0.321429,1.288931,0.054305,0.050730,0.286986,0.035513,0.330485,1.582817,0.059386,0.049448,0.390313,0.053535,1.000000,0.100000,0.000000
0:55:18,9400,500000,0.098657,0.067333,0.036262,0.062360,0.091308,0.027525,0.216724,0.154745,0.046975,0.041151,0.262512,0.030431,0.209859,0.341683,0.045817,0.040448,0.331627,0.025775,1.000000,0.100000,0.000000
0:55:50,9500,500000,0.092561,0.088726,0.037861,0.082469,0.085459,0.030326,0.219600,0.198641,0.046987,0.042255,0.270299,0.029229,0.205310,0.069573,0.049527,0.041381,0.184476,0.020059,1.000000,0.100000,0.000000
0:56:22,9600,500000,0.060521,0.079589,0.030984,0.080014,0.050608,0.033110,0.209977,1.610619,0.053034,0.046348,0.267644,0.031955,0.198464,0.087303,0.052005,0.045274,0.318926,0.044142,1.000000,0.100000,0.000000
0:56:54,9700,500000,0.103840,0.073944,0.022731,0.044603,0.076899,0.016295,0.339221,3.906612,0.041124,0.034730,0.254837,0.036192,0.327207,2.973519,0.042304,0.035561,0.298731,0.045591,1.000000,0.100000,0.000000
0:57:46,9800,500000,0.090984,0.078880,0.024736,0.075255,0.071748,0.025897,0.225771,0.287841,0.052589,0.047440,0.299744,0.035608,0.210869,0.387719,0.049715,0.043874,0.170081,0.033342,1.000000,0.100000,0.000000
0:58:18,9900,500000,0.090447,0.087595,0.026054,0.084803,0.080051,0.028260,0.239265,0.872648,0.047651,0.044338,0.299416,0.033700,0.187302,0.398761,0.047040,0.041346,0.195163,0.028055,1.000000,0.100000,0.000000
0:58:51,10000,500000,0.084944,0.090079,0.026548,0.060090,0.069028,0.023221,0.240036,2.389979,0.049387,0.039953,0.309392,0.042142,0.250603,0.031489,0.046767,0.039266,0.214827,0.036325,1.000000,0.100000,0.000000
1:02:32,10100,500000,0.094960,0.104149,0.025169,0.088579,0.068683,0.025605,0.197970,0.030143,0.048125,0.040950,0.269280,0.037410,0.205838,0.101434,0.046295,0.039827,0.234792,0.044510,1.000000,0.100000,0.000000
1:03:04,10200,500000,0.079012,0.077567,0.028346,0.060512,0.059811,0.020782,0.257802,0.000157,0.051916,0.044906,0.254721,0.028379,0.249571,0.000268,0.050266,0.042823,0.200718,0.020502,1.000000,0.100000,0.000000
1:03:37,10300,500000,0.109483,0.113806,0.030387,0.087121,0.086035,0.024280,0.180656,0.320516,0.042160,0.038572,0.282749,0.033178,0.187918,0.881526,0.040023,0.036271,0.202420,0.035752,1.000000,0.100000,0.000000
1:04:14,10400,500000,0.083102,0.092130,0.024558,0.068365,0.085538,0.022365,0.238683,1.092432,0.044629,0.039368,0.250463,0.035653,0.230191,0.574517,0.038354,0.034928,0.199399,0.038386,1.000000,0.100000,0.000000
1:04:52,10500,500000,0.097680,0.077131,0.032859,0.056454,0.079693,0.022494,0.291313,0.004252,0.052129,0.045472,0.265404,0.030648,0.268189,0.001323,0.048552,0.043433,0.162141,0.037937,1.000000,0.100000,0.000000
1:05:30,10600,500000,0.171130,0.065675,0.023383,0.100434,0.078135,0.024401,0.214496,0.624554,0.044080,0.037425,0.236059,0.035884,0.201611,0.060838,0.043827,0.037194,0.208333,0.034705,1.000000,0.100000,0.000000
1:06:06,10700,500000,0.136736,0.081401,0.026801,0.067609,0.114216,0.024145,0.240383,0.019533,0.051642,0.047341,0.243962,0.035305,0.213662,0.015950,0.047710,0.043145,0.216310,0.044527,1.000000,0.100000,0.000000
1:06:58,10800,500000,0.069451,0.107552,0.021437,0.082332,0.096187,0.022536,0.196921,0.016730,0.038517,0.035387,0.266002,0.040243,0.189875,0.009194,0.036950,0.032796,0.188910,0.029471,1.000000,0.100000,0.000000
1:07:31,10900,500000,0.059638,0.186622,0.020181,0.145505,0.060801,0.022527,0.152433,0.379137,0.053664,0.049722,0.268167,0.036751,0.143948,0.001498,0.052699,0.048308,0.188591,0.037512,1.000000,0.100000,0.000000
1:08:03,11000,500000,0.098896,0.087873,0.031709,0.067185,0.072565,0.029373,0.219764,0.263613,0.048583,0.041021,0.259984,0.035839,0.233282,0.022283,0.049737,0.041387,0.215757,0.054476,1.000000,0.100000,0.000000
1:08:44,11100,500000,0.153390,0.154502,0.018191,0.079404,0.080934,0.013432,0.258851,0.013129,0.031443,0.027047,0.277833,0.033681,0.233009,0.014444,0.029599,0.025565,0.147683,0.032854,1.000000,0.100000,0.000000
1:09:17,11200,500000,0.137663,0.127418,0.026165,0.079878,0.096500,0.019737,0.209917,0.003158,0.049157,0.043519,0.238204,0.036229,0.180429,0.554489,0.044315,0.040809,0.119893,0.029080,1.000000,0.100000,0.000000
1:09:50,11300,500000,0.083212,0.065058,0.037071,0.054541,0.081559,0.031758,0.281394,0.109194,0.052838,0.044887,0.218439,0.039615,0.292474,0.003313,0.052338,0.042813,0.209030,0.053460,1.000000,0.100000,0.000000
1:10:23,11400,500000,0.079727,0.084800,0.028762,0.070115,0.080571,0.025040,0.245321,0.047362,0.053487,0.044745,0.228884,0.032206,0.218723,0.003485,0.046034,0.041119,0.180185,0.039465,1.000000,0.100000,0.000000
1:10:55,11500,500000,0.105364,0.089763,0.023982,0.095950,0.058562,0.022463,0.197330,0.075236,0.046061,0.039881,0.262185,0.037816,0.213981,0.583364,0.043693,0.037783,0.180131,0.060655,1.000000,0.100000,0.000000
1:11:27,11600,500000,0.070513,0.099482,0.023014,0.079172,0.069827,0.020429,0.235149,0.274297,0.038744,0.034682,0.238989,0.038537,0.216691,0.288958,0.038768,0.033396,0.170044,0.044142,1.000000,0.100000,0.000000
1:11:59,11700,500000,0.085887,0.062728,0.037010,0.042044,0.078245,0.020515,0.264180,0.015315,0.052153,0.041857,0.218310,0.031780,0.280353,0.458620,0.047117,0.039014,0.203611,0.050060,1.000000,0.100000,0.000000
1:12:54,11800,500000,0.095826,0.107126,0.027164,0.053261,0.107898,0.019110,0.238066,0.001425,0.058806,0.049582,0.251811,0.035199,0.225082,0.050065,0.056636,0.046852,0.143889,0.038723,1.000000,0.100000,0.000000
